bank_link|pr_id|pr_link
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/capitolcity.html|PR-016-2015|https://www.fdic.gov/news/press-releases/2015/pr15016.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/highlandcomm.html|PR-007-2015|https://www.fdic.gov/news/press-releases/2015/pr15007.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/fnbcrestview.html|PR-006-2015|https://www.fdic.gov/news/press-releases/2015/pr15006.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/alliedbank.html|PR-082-2016|https://www.fdic.gov/news/press-releases/2016/pr16082.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/woodburybank.html|PR-069-2016|https://www.fdic.gov/news/press-releases/2016/pr16069.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/firstcornerstone.html|PR-038-2016|https://www.fdic.gov/news/press-releases/2016/pr16038.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/trustco.html|PR-034-2016|https://www.fdic.gov/news/press-releases/2016/pr16034.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/nmsbank.html|PR-020-2016|https://www.fdic.gov/news/press-releases/2016/pr16020.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/wafedbank.html|PR-096-2017|https://www.fdic.gov/news/press-releases/2017/pr17096.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/fmstatebank.html|PR-080-2017|https://www.fdic.gov/news/press-releases/2017/pr17080.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/fayettecounty.html|PR-041-2017|https://www.fdic.gov/news/press-releases/2017/pr17041.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/guaranty.html|PR-037-2017|https://www.fdic.gov/news/press-releases/2017/pr17037.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/firstnbc.html|PR-034-2017|https://www.fdic.gov/news/press-releases/2017/pr17034.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/proficio.html|PR-019-2017|https://www.fdic.gov/news/press-releases/2017/pr17019.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/seaway.html|PR-009-2017|https://www.fdic.gov/news/press-releases/2017/pr17009.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/harvestcomm.html|PR-004-2017|https://www.fdic.gov/news/press-releases/2017/pr17004.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/citynatl.html|PR-101-2019|https://www.fdic.gov/news/press-releases/2019/pr19101.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/resolute.html|PR-097-2019|https://www.fdic.gov/news/press-releases/2019/pr19097.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/louisacomm.html|PR-096-2019|https://www.fdic.gov/news/press-releases/2019/pr19096.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/enloe.html|PR-046-2019|https://www.fdic.gov/news/press-releases/2019/pr19046.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/almenastate.html|PR-119-2020|https://www.fdic.gov/news/press-releases/2020/pr20119.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/firstcitybank.html|PR-112-2020|https://www.fdic.gov/news/press-releases/2020/pr20112.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/fsb-wv.html|PR-046-2020|https://www.fdic.gov/news/press-releases/2020/pr20046.html
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/ericsonstate.html|PR-011-2020|https://www.fdic.gov/news/press-releases/2020/pr20011.html
